Target,ids,date,flag,user,text
4,1563937533,Mon Apr 20 00:57:48 PDT 2009,NO_QUERY,bullyinguk,"We are 85 followers from 4000, It would be a great start to the week to get there today, RETWEET and Follow US, we deserve it "
0,2059253038,Sat Jun 06 16:33:25 PDT 2009,NO_QUERY,MsIndigo,Hubs and Zoe are eating rice krispie treats and I can't  please send ice cream.
4,1679040840,Sat May 02 08:23:17 PDT 2009,NO_QUERY,grillzz35,op naar zwolle voor een concert  the shit  iz on
0,1997380989,Mon Jun 01 16:45:02 PDT 2009,NO_QUERY,dirkprescott,"@jarsofclay anymore left, I wanted to buy one, but had wedding expenses "
0,2188416910,Mon Jun 15 21:51:35 PDT 2009,NO_QUERY,losamanda,"Just contacted Metro Customer Relations. Still disturbed by the bus that stole a bike &amp; almost killed the owner. Composed, yet defeated "
0,2283027212,Mon Jun 22 12:06:36 PDT 2009,NO_QUERY,CaraLikeWhoa,@Tambourinecrazy sad times!!!!!   I might be coming back down to Florida in July!
0,1555785247,Sat Apr 18 20:41:10 PDT 2009,NO_QUERY,thexlastxcall,Alone on a Saturday and not being including in anyone's plans = moments when I wish it were summer with the Three Amigos. 
0,2005160999,Tue Jun 02 09:17:48 PDT 2009,NO_QUERY,Nessiebear,@jimmyfallon please don't kill me..but yesterday was the first ever time that i missed your show  ...but I TVO it anyways! 
0,2069135830,Sun Jun 07 15:19:37 PDT 2009,NO_QUERY,paintedson,"Watch this! http://bit.ly/pwO9s (via @PerezHilton)dude, not avail on iPhone. "
0,1882505269,Fri May 22 06:59:45 PDT 2009,NO_QUERY,thetallgirl,Last day of college is bad times! Will miss those lovely lovely peopel so much 
4,1826002622,Sun May 17 07:27:07 PDT 2009,NO_QUERY,KiSHEZ,@eleven8 thats good to hear.   Its ok. Sunday I slow down &amp; just work on certain things. Kinda hungry lol
0,2328705032,Thu Jun 25 09:53:48 PDT 2009,NO_QUERY,CJATL,I'm really sad about Farrah  I HATE cancer! I wish we could find something to BEAT that disease!
0,2013915395,Tue Jun 02 23:56:11 PDT 2009,NO_QUERY,bellatx,Time for bed. No power 
0,2016883991,Wed Jun 03 07:30:55 PDT 2009,NO_QUERY,javipaz4,@maryannyi ya last night was good.. it was like cupcake world war 3... we even had to mop lol but i w as sad u didnt get to be there 
0,2217670180,Wed Jun 17 21:12:17 PDT 2009,NO_QUERY,RazzleDazzle27,"It's rainning! Darn! We need it though, n it's coming down. "
4,1956756426,Thu May 28 22:36:40 PDT 2009,NO_QUERY,cjs_3,@CiaoBella50 and yet again Thank you (((HUG))) for the #FF mention you are AWESOME 
0,1564524086,Mon Apr 20 03:53:40 PDT 2009,NO_QUERY,mandy1morgan,I am really not enjoying being back at work after a brilliant weekend in the sun with all my friends 
0,2251863118,Sat Jun 20 04:48:20 PDT 2009,NO_QUERY,daisydaniels,"Please, you all pray for my cousin... He's @ the hospital... Not a pleasant situation...  Thanks..."
4,1755640658,Sun May 10 09:39:17 PDT 2009,NO_QUERY,DivineBlessings,A Great Word from Pastor Sheila today on &quot;A Mother's Legacy&quot; ~  Thank you for the beautiful &quot;Prayer Book for Mothers&quot;!  
0,1753817119,Sun May 10 03:36:20 PDT 2009,NO_QUERY,Padn1,I hate sunday nights 
4,1825028619,Sun May 17 04:01:28 PDT 2009,NO_QUERY,kittynel,@Inunekko yep but it's ok.. i have 6 months to chill and look for work 
0,2255825040,Sat Jun 20 11:50:47 PDT 2009,NO_QUERY,adhedonald,nothing special 
4,1881618583,Fri May 22 05:08:33 PDT 2009,NO_QUERY,tam__xo,"26th mcfly gig in 3weeks! gloucester, nots, liverpool + butlins "
0,2264365702,Sun Jun 21 03:38:25 PDT 2009,NO_QUERY,jaaaynesplana,sakit ng paa q!  buong araw na..uploading pics
0,2254870405,Sat Jun 20 10:24:41 PDT 2009,NO_QUERY,BanuKocal,"Just got to Assos, didn't completely lose my mind on the trip over. Wanted to hit the water but there are too many waves "
4,1755772260,Sun May 10 09:59:20 PDT 2009,NO_QUERY,Bixxy,@vicodin_martini i know!!!! haha im gd...my flatmate told me to go on it haha-she twitter mad lol...aw thanks chiick  &amp; yeah same!! luvit!
0,2324826693,Thu Jun 25 04:08:17 PDT 2009,NO_QUERY,ramshri,worst car service experience with DSC Hyundai 
0,1974933838,Sat May 30 14:06:18 PDT 2009,NO_QUERY,iLoveElleB,Ugh! I always miss my @replies ! Sorry peeps. 
0,2061786094,Sat Jun 06 21:36:43 PDT 2009,NO_QUERY,sweetcarolinexo,omg my direct messages won't work 
4,1792913964,Thu May 14 00:41:00 PDT 2009,NO_QUERY,French_Blast,@nanyate I'm in Singapore since last July 
4,1558213405,Sun Apr 19 07:39:22 PDT 2009,NO_QUERY,AaronsBooks,"@AS_King  we're open Sundays now through Labor Day, 10am-4pm "
0,2286693688,Mon Jun 22 16:47:47 PDT 2009,NO_QUERY,willwybrow,@twistedeuclid If I have it's not my fault. My personality is so forceful that sometimes it overwrites my friends 
0,2051291226,Fri Jun 05 21:31:31 PDT 2009,NO_QUERY,RickyBarosa,"just watched the saddest movie, The Boy With The Striped Pajamas.   sooo sad."
0,2220965532,Thu Jun 18 04:23:54 PDT 2009,NO_QUERY,hellonoe,Still in the office.working laaahhh...apalagiii  :/
0,1966328829,Fri May 29 17:33:57 PDT 2009,NO_QUERY,NDUBZFAN4EVA,feel dpressed 
0,2017680751,Wed Jun 03 08:47:00 PDT 2009,NO_QUERY,LessLee,up and ready for day 3 yay!!  buuut i'm SO tired!!  waaaa!!
4,1694455444,Mon May 04 02:42:27 PDT 2009,NO_QUERY,Sims3Nieuws,@snw well then you can do what you want and not what visitors want you to find out : can be a + 
0,1686372443,Sun May 03 05:08:13 PDT 2009,NO_QUERY,sinkingsurfer,@Sinareo I can understand why you'd drop our friendship for Magic Hat #9...it's just that good 
0,2050684646,Fri Jun 05 19:06:42 PDT 2009,NO_QUERY,sharonhayes,I got boxed again  Didn't even realize it since Tweetdeck showed no errors.
0,2213521214,Wed Jun 17 15:29:11 PDT 2009,NO_QUERY,OhhMyGok,Im absolutely shattered now though!  not good... Z z z
4,1468115585,Mon Apr 06 23:47:57 PDT 2009,NO_QUERY,DuskRose,Updating my grandmother's computer. Always fun stuff. 
4,1693435243,Sun May 03 22:32:23 PDT 2009,NO_QUERY,KaitlynWright23,Why hello there 
0,2244712402,Fri Jun 19 15:06:47 PDT 2009,NO_QUERY,Thrizzle03,taking a nap since no one answers their phones...maybe some one will call me 
0,2324044589,Thu Jun 25 02:08:28 PDT 2009,NO_QUERY,maria_lovsya,@apatheticzodiac lol your watching ur self jk i dont have hbo anymore 
0,1469806090,Tue Apr 07 07:28:28 PDT 2009,NO_QUERY,llongy,@traceob1 Clare Danes? in which movie? I'm confused 
0,2256717456,Sat Jun 20 13:11:53 PDT 2009,NO_QUERY,dani_v112,@ValerieWhite Are you fine w/ me?? 
0,2060702060,Sat Jun 06 19:24:45 PDT 2009,NO_QUERY,Synthetikdezign,I got stood up... Again. 
0,2328611283,Thu Jun 25 09:47:20 PDT 2009,NO_QUERY,MollyInThePool,Where did the sun go? It's overcast and gloomy 
4,1880412201,Fri May 22 01:08:54 PDT 2009,NO_QUERY,SonaKoeul,@donncha dilbert is cool. 
0,2071563512,Sun Jun 07 19:35:49 PDT 2009,NO_QUERY,vtec128, I wanna go home :0 fuck myself
0,2058774184,Sat Jun 06 15:36:05 PDT 2009,NO_QUERY,daisytalk,@askeydesign if it makes u feel better I just had 2 undo 8cm of pattern as instructions were in wrong order 
0,2288241825,Mon Jun 22 18:54:22 PDT 2009,NO_QUERY,serenamartin,I'm so sad about the Gosselins 
0,2257116153,Sat Jun 20 13:49:14 PDT 2009,NO_QUERY,followingiran,@PatriotRose Am skeptical about my ability to help people inside Iran via Twitter. Feel like a distant pixel flickering pointless rage. 
0,2301952102,Tue Jun 23 16:08:04 PDT 2009,NO_QUERY,JethuthChrithe,@RachelOaktree your boifriend said he had a vagina and a penis 
4,1825437853,Sun May 17 05:42:00 PDT 2009,NO_QUERY,manicangel77,@Tat2dHUfan i'm just a &quot;normal&quot; bipolar person trying to learn more about it and meet other bipolar people  i meant CHAT not char
0,1678629536,Sat May 02 07:17:17 PDT 2009,NO_QUERY,c0w,"back in waterville... no comic stores near by, so no fcbd for me "
0,1992144066,Mon Jun 01 08:16:28 PDT 2009,NO_QUERY,brianlj,@irregularshed But it was even better b4 it was taken off the 1st time. 
0,1686014443,Sun May 03 03:17:46 PDT 2009,NO_QUERY,nzcjs,"Gloriously warm, sky almost cloudless, sea pretty still. I didn't want to leave but it's work tomorrow  http://tinyurl.com/dgdm3k #flickr"
0,1979687567,Sun May 31 04:05:57 PDT 2009,NO_QUERY,cloverdash,@darker_artic It was dead on a pound at the one opposite Hillsborough y'day. It's so ridiculous isn't it? 
4,1573652119,Tue Apr 21 02:11:28 PDT 2009,NO_QUERY,iOlly,@JasonBradbury bootcamp and new macbook pro  for gaming. PC for heating the house and consuming power/running an inferior OS.
0,2228722188,Thu Jun 18 14:48:10 PDT 2009,NO_QUERY,thirdeye85,Feel sick again 
0,2185779902,Mon Jun 15 17:53:40 PDT 2009,NO_QUERY,jennagmen,Dreading this conversation with one of best friends 
0,1979693881,Sun May 31 04:07:28 PDT 2009,NO_QUERY,gretchen1988,"UGH!!! It's 4:06 AM, I can't sleep, can't find my cell phone number, I'm having problems with my bank and it's so stinking hot!!! "
4,1958107040,Fri May 29 02:41:06 PDT 2009,NO_QUERY,deathbyunicorn,Woo I was just told that my friends friend who I met yesterday thought I was 20  apparently I have a very young face! I'm happy with that!
0,2266123206,Sun Jun 21 07:56:54 PDT 2009,NO_QUERY,sevierhere,@ComfyPaws morning!...any ideas on how to get my wisteria to bloom/flower? my neighbors is Awesome!..mine is just Green 
4,1793161682,Thu May 14 01:36:45 PDT 2009,NO_QUERY,caldjr,@Joy_Inc morning. hope you have a good day and Mrs @joy_inc feels better soon 
0,2175038409,Sun Jun 14 23:56:01 PDT 2009,NO_QUERY,christina_82,@jgordo1 aww bless ya!! Good car for a guy of your age. Hope you've got something good planned for your 21st I had to work on mine 
0,2003010941,Tue Jun 02 05:41:07 PDT 2009,NO_QUERY,GossipGirly82,I have to return the car I've rented for the trip to Berlin. That totally sucks. I like driving and I miss my old car (Cookie) so much 
0,1824818980,Sun May 17 03:04:23 PDT 2009,NO_QUERY,Bethnee321,i just realised its not out til thursday 
0,1834528484,Mon May 18 03:16:45 PDT 2009,NO_QUERY,danitwitalot,back to school 
0,1834748624,Mon May 18 04:04:23 PDT 2009,NO_QUERY,woodlandalyssa,"@luciuskwok true, but the people i always see fishing there look like the can't afford to not eat them "
4,1827771824,Sun May 17 11:24:51 PDT 2009,NO_QUERY,paigeymac,"doing sit ups WHILE studying for Algebra. this works  burn calories+pass math+babysitting= toned, no summer school, and cash!  happy!"
0,2065143064,Sun Jun 07 07:59:20 PDT 2009,NO_QUERY,TonyWade,"TV direction in Paris, is artsy-fartsy abysmal "
0,1882250027,Fri May 22 06:31:26 PDT 2009,NO_QUERY,ermens,"@RichardMadeley finish at 5  8 hours, 1 hour on a friday and black."
0,1822349437,Sat May 16 19:22:17 PDT 2009,NO_QUERY,sebby_peek,or not then :/ oh well 
0,1827004607,Sun May 17 09:47:12 PDT 2009,NO_QUERY,KatieBeeThatsMe,My coffee was cold and tasted a little icky  &amp; now I have a decision to make. I hate decisions!!!
4,1687068044,Sun May 03 07:40:10 PDT 2009,NO_QUERY,catlx,"@whimsyandspice ooops  today is mother's day in Portugal, forgot we celebrate it a week earlier"
0,2210921315,Wed Jun 17 12:11:45 PDT 2009,NO_QUERY,Kendyat,Is tired. I was walking.... walking.... and walking. 
0,1833085590,Sun May 17 22:15:09 PDT 2009,NO_QUERY,ComedyQueen,@paulpuddifoot nooo *hides away* noooooo  lol
0,2200238752,Tue Jun 16 18:37:34 PDT 2009,NO_QUERY,nopparat,"Wait for univ bus, about 100+ ppl are waiting "
0,2199236516,Tue Jun 16 17:12:43 PDT 2009,NO_QUERY,shiverss,Wedding Singer on vh1! I cant watch the end of this movie w/o crying 
0,2009995648,Tue Jun 02 16:37:49 PDT 2009,NO_QUERY,RitualMadness,"filmong the memories in my throat, hurts when i go without ten days smoke "
4,1557233196,Sun Apr 19 02:48:57 PDT 2009,NO_QUERY,monishaaa,is back from india! 
0,2066581742,Sun Jun 07 10:47:26 PDT 2009,NO_QUERY,rugbychip,@Fastcars800 Haha but now my tummy hurts 
4,1469902236,Tue Apr 07 07:45:31 PDT 2009,NO_QUERY,crazytwism,"@nikhilnarayanan No, no. You are mistaken. My uncle is the PM of Angamali. Any of these anTWIcs there, and you are gone case!  #shavam"
0,2015745104,Wed Jun 03 05:25:16 PDT 2009,NO_QUERY,Chloe_Alice,im soo bored...no one will come out and iys like a really sunny day!! 
0,1677872120,Sat May 02 04:26:06 PDT 2009,NO_QUERY,mythor,@kardia I'm stuck on Japan. Kittenitis never got off the island. 
4,1468771928,Tue Apr 07 03:39:08 PDT 2009,NO_QUERY,missleslieanne,"@ABIBAN and parka, don't forget the parka! - there's your 365 right there "
0,2014926373,Wed Jun 03 03:08:33 PDT 2009,NO_QUERY,willson1982,Very Tired!! A little bit SAD! mmm not a very good day 
4,1957185712,Thu May 28 23:45:37 PDT 2009,NO_QUERY,polinaralutin, hah! @jonloverobot that was awesome. just listened to you. pretty cool!  i love for crying out loud. 
0,2286363109,Mon Jun 22 16:20:40 PDT 2009,NO_QUERY,aliasgirl18,@lottloft @Mickle75 It is such a great show! There are actually 3 seasons but the last is a shortened one since it didn't get picked up 
0,1792985308,Thu May 14 00:56:42 PDT 2009,NO_QUERY,KevRD,I think Samuel Adams is too bitter for me 
4,1957241078,Thu May 28 23:55:26 PDT 2009,NO_QUERY,RazChorev,"@mediahunter you can certainly choose a good office location, can't you "
0,1966417595,Fri May 29 17:43:48 PDT 2009,NO_QUERY,coretechs,"@kathuerun Hehe. I have the ZSG. Should probably go over it again. Also, Mike has moved up to Orillia, so his arsenal isn't so available. "
4,1685445609,Sun May 03 00:25:29 PDT 2009,NO_QUERY,iMunky,@jeremylucido thank you Jeremy. 
0,1564116035,Mon Apr 20 01:51:23 PDT 2009,NO_QUERY,rnzehan,@eleenajamil why effed up? 
4,1677611419,Sat May 02 03:01:33 PDT 2009,NO_QUERY,Tiffie23,fell over today and couldn't get up cause i was laughing too hard....n that felt good 
0,2064470621,Sun Jun 07 06:21:20 PDT 2009,NO_QUERY,kahlerisms,"@aulia no I'm watching live, I'm just a Rubens supporter "
4,1556531524,Sat Apr 18 23:12:39 PDT 2009,NO_QUERY,KarissaFoley,@WEGMusic i want the poster 
0,2220889545,Thu Jun 18 04:13:11 PDT 2009,NO_QUERY,purpleandgold,@tiffychua Geez I want to vote in 2010 but I'm too lazy to register  lol
0,1994337189,Mon Jun 01 11:46:48 PDT 2009,NO_QUERY,queen2blovd,"@KennethLee I hear that....well keep me posted brotha, you two (T) be gettin it in and leaving my young azz out "
0,1692333857,Sun May 03 19:46:19 PDT 2009,NO_QUERY,JameeBean,"What a horrible day! Found out someone i really like, likes someone else. And now my bestfriend is mad at me.  FML!!"
0,2054375438,Sat Jun 06 07:12:48 PDT 2009,NO_QUERY,pixiemoir,has just seen star trek again! and feels a little sick again  win one lose one! lol
4,1834017036,Mon May 18 01:18:33 PDT 2009,NO_QUERY,yoyoRoss,HM was even better the second time 
4,1559038503,Sun Apr 19 10:05:24 PDT 2009,NO_QUERY,Suhbreenutsz,I had a dream that i met miley and she autographed my iPhone! I was so stoked! 
0,2236258957,Fri Jun 19 03:14:48 PDT 2009,NO_QUERY,kerrygreyhounds,"@BCRescueUK  sorry to hear that, hope you are feeling better now."
0,1977848098,Sat May 30 21:50:50 PDT 2009,NO_QUERY,cloudinchi,I STILL DONT HAVE A PIC!!!! RYAN 
0,1556637123,Sat Apr 18 23:40:01 PDT 2009,NO_QUERY,DANIFREAKSHOW,Dear twitter i have no friends . 
4,1834131787,Mon May 18 01:45:04 PDT 2009,NO_QUERY,gabbyindie,In case anyone was wondering @Mickali has the cuddling championship won.  Cuddling with @Mickali.
0,2322413041,Wed Jun 24 22:34:23 PDT 2009,NO_QUERY,sierrabardot,@mileycyrus you saved my life. you taught me life lessons. yet i've still never met you/gotten a reply  i love you miley
0,2236978955,Fri Jun 19 04:56:42 PDT 2009,NO_QUERY,beingsomeone,Just bit a chunk outa my cheek 
0,1470236660,Tue Apr 07 08:45:20 PDT 2009,NO_QUERY,ayufan11,I want to quit my life  ~Michisan
0,2070476234,Sun Jun 07 17:45:47 PDT 2009,NO_QUERY,pranavtonseker,Last 2 hours with my mobile internet. If only Loop wasn't as gandu. 
4,1694329099,Mon May 04 02:07:28 PDT 2009,NO_QUERY,kokoki,"@shintabubu hey shinta!  i'm headed to bed now, but perhaps tomorrow night - when our hours overlap... "
0,1468755631,Tue Apr 07 03:33:39 PDT 2009,NO_QUERY,Geekpie,"@tangledtara ha what a good idea, methinks I need to do some proper exercise and stop eating so many sweets, no more dip-dab saturday "
0,2212434164,Wed Jun 17 14:05:24 PDT 2009,NO_QUERY,jo_kelsey,going to the ball park and then baby sitting later!!! 
0,1967016138,Fri May 29 18:49:14 PDT 2009,NO_QUERY,DevourTheHour,I don't think I can go on Sunday. My cars dying and I have work at 1. 
0,1825152460,Sun May 17 04:34:24 PDT 2009,NO_QUERY,emmalou141,Is feeling hungover without act drinking thats not fair  still in bed feeling very unwell! bad bad times!
0,2194280349,Tue Jun 16 09:35:00 PDT 2009,NO_QUERY,leannemawson,Desperately need a new laptop 
0,1974093488,Sat May 30 12:25:39 PDT 2009,NO_QUERY,giiselefasho,Flustered out of my mind.. What to do?  http://myloc.me/26MR
4,1932394770,Tue May 26 21:22:51 PDT 2009,NO_QUERY,Beachbum1294,@jennettemccurdy you rock!!!!! I love your singing!!!!! 
4,1956038003,Thu May 28 21:04:14 PDT 2009,NO_QUERY,trdp,Also - Following the acoustic set will be a brilliant jam with qutie a few musicians on stage at the Rockathon! - Don't miss it 
4,1793439740,Thu May 14 02:42:09 PDT 2009,NO_QUERY,anna_black,@onemorelesbian have a great trip! 
0,1979759269,Sun May 31 04:23:25 PDT 2009,NO_QUERY,vatyavatya,@ShiaLaBeoufBiz great.I cant watch it 
0,2233249056,Thu Jun 18 21:03:50 PDT 2009,NO_QUERY,raachel,Heading to sleepppp soonn  I feel so shitty still. 
4,1751502027,Sat May 09 19:35:59 PDT 2009,NO_QUERY,jenhoehne,@WickedBitch: I'm real 
0,1564735879,Mon Apr 20 04:44:22 PDT 2009,NO_QUERY,MrsMcFlyGrimmy,"@KirstyHilton yeah thats why aswell, they named the chem tour the gh tour on the dvd!! i loved the gh tour too  styles good though!"
0,2264356546,Sun Jun 21 03:36:34 PDT 2009,NO_QUERY,lewisbraid,"@Sam_Symons Aha lucky! Its 11.30am here, got ages..! "
0,2016871948,Wed Jun 03 07:29:51 PDT 2009,NO_QUERY,yanarropak,"I can feel it... I'm not gon have a good day. I bet my allergies will kick in soon ugh. Thas what's gon get me today, allergies man. "
4,1468365548,Tue Apr 07 01:13:37 PDT 2009,NO_QUERY,JolijnPosthuma,"@arjankramer True, but then there are relations between the ZCs as well... Think its the same point as @rickmans  "
4,1548528698,Fri Apr 17 21:12:20 PDT 2009,NO_QUERY,bizwhig,"yes, I may have always had eye site but now I have vision....to see what my life can truly be because of me. "
0,1680837276,Sat May 02 12:36:36 PDT 2009,NO_QUERY,pamelinni,I finally found out why is the dumb game called monopoly.. 
4,1754078310,Sun May 10 04:52:45 PDT 2009,NO_QUERY,ShAnKeLLYash,Happy Mothers day_ to all you mOms out ther 
0,2325126647,Thu Jun 25 04:49:29 PDT 2009,NO_QUERY,malloyster,Ouchhh.  Something has got to change; I wake up and I can't move my shoulders or neck.
0,2072011091,Sun Jun 07 20:14:56 PDT 2009,NO_QUERY,HeathaMurhie,@MrSellers JESUS. get the hell outta there!  spring hill events suckkkkkk. UGH; iwengiwjnijnme. :X
0,2326928328,Thu Jun 25 07:41:43 PDT 2009,NO_QUERY,rosieyo,"I have this gut feeling inside like something bad happened or its going to happened, idk I just do, I hope my dad is ok "
0,1678466675,Sat May 02 06:48:00 PDT 2009,NO_QUERY,Photonic1,"Drinking on an empty stomach hurts these days.  Getting old.  I'm not 14, anymore.  "
4,1558913047,Sun Apr 19 09:44:58 PDT 2009,NO_QUERY,slaveriq,i am on my way to the golden twitt 
0,1990343846,Mon Jun 01 04:36:27 PDT 2009,NO_QUERY,redgal83,Correction: exhausted. Really wish I could stay in bed 
4,1882737889,Fri May 22 07:24:04 PDT 2009,NO_QUERY,twilightnewborn,@twicullen you're welcome! you're triggering my own need to draw 
0,2301563019,Tue Jun 23 15:36:32 PDT 2009,NO_QUERY,JamiZeigler,@renaldonehemiah If I hind one of my hoochies thn imma slide thru at 11.30?? Not looking good 
0,1678783985,Sat May 02 07:42:45 PDT 2009,NO_QUERY,TFIishawt,"Sleeping's such a pabtis. I love you, sleep but no more nightmares. "
0,2016472299,Wed Jun 03 06:50:15 PDT 2009,NO_QUERY,Calishi,Im tired.... last night my feet hurt so much I thought my skin would peel off 
0,1974503645,Sat May 30 13:16:01 PDT 2009,NO_QUERY,FashionZombiee,Life hasnt been fair to me! i wanna go home and see my daughter 
0,2051506661,Fri Jun 05 22:11:48 PDT 2009,NO_QUERY,itssciara,Nothing to do tomorrow 
0,2175975452,Mon Jun 15 02:32:58 PDT 2009,NO_QUERY,KaloyBrown,Trying to heal a big sore in my tongue 
0,2255406569,Sat Jun 20 11:12:58 PDT 2009,NO_QUERY,taistarr,Not feeling too hot 
0,2060528606,Sat Jun 06 19:04:29 PDT 2009,NO_QUERY,ddudlext,"pulled the intake, this lump is filthy. "
4,1558264729,Sun Apr 19 07:49:42 PDT 2009,NO_QUERY,LaserEM,@mikelikesbikes laid down the law on a line cutting tool@ panera this am....so proud 
0,2282737029,Mon Jun 22 11:44:42 PDT 2009,NO_QUERY,Love_Moore,"My poor Perez  I love that guy for speaking his mind, providing me with daily reading, &amp; drawing lil penis faces. Stupid thugs"
0,2252884192,Sat Jun 20 07:10:52 PDT 2009,NO_QUERY,spillersrecords,"yuk, most vile man just in 2 use out notice board. he was rude + slimey. "
0,1676242389,Fri May 01 21:28:53 PDT 2009,NO_QUERY,countrycitygal,"if swine flu continues, no florida vacation this year. "
0,1969066335,Fri May 29 22:56:36 PDT 2009,NO_QUERY,geezitsvivian,my comp isnt working  asdfghjkl; anyone wana donate to my funds for a macbook
0,1882811420,Fri May 22 07:31:33 PDT 2009,NO_QUERY,summertea,@glowcatsglow I am totally pro-G1. The Sidekick is so ugly.  Also it seems to take better pics? You should try both out!
0,1969977975,Sat May 30 01:57:53 PDT 2009,NO_QUERY,benrhughes,"Bah, Star Trek was full  Sitting in Borders filling in time. Catch22 is in the young adult section - WTF?"
0,1760005515,Sun May 10 20:26:44 PDT 2009,NO_QUERY,pandasandpumas,"Biked down to molly moons, but the line was ridic so we went home empty handed "
0,2065511713,Sun Jun 07 08:44:51 PDT 2009,NO_QUERY,battleangel,will most likey send her new notebook back and get another one 
0,2064132866,Sun Jun 07 05:20:00 PDT 2009,NO_QUERY,RoRoBroBro,One day of gcse's to go! Then it's pizza for me and my friends we don't go out much we're a bit sad! 
0,1694107495,Mon May 04 01:07:04 PDT 2009,NO_QUERY,spacecowgirl,SO HOT TODAY!!! 
0,2233165655,Thu Jun 18 20:55:42 PDT 2009,NO_QUERY,MeiMei91,Almost finished my brownies.  But I still have some cookies left so yay! I'm tempted to try a pie tomorrow.
0,2016129214,Wed Jun 03 06:13:17 PDT 2009,NO_QUERY,claydoggie,In class 
0,1965600508,Fri May 29 16:12:28 PDT 2009,NO_QUERY,bunnykiller,@RamEsRock  rompes mis ilusiones con lo de thrasher haha
0,1977655583,Sat May 30 21:25:04 PDT 2009,NO_QUERY,aziandoll,Folding recital programs at kinko's  what a chore!
0,1694364539,Mon May 04 02:17:24 PDT 2009,NO_QUERY,natsukigirl,@teshiron still not working. 
0,2256709201,Sat Jun 20 13:11:08 PDT 2009,NO_QUERY,DGIRLZ,I'M HAVING A PRO-TOOLS ISSUE... WHY IS DIGIDESIGN CLOSED ON SATURDAY?!  SMH
0,2217951555,Wed Jun 17 21:38:35 PDT 2009,NO_QUERY,iShatara,Alrite their done now !!! Going to bed I guess. 
0,2262544203,Sat Jun 20 22:43:24 PDT 2009,NO_QUERY,MetalGeorge,"@EastCoastSteff Did NOTHING today! Shoulda called or texted my ass! Boo, Steff. Booo. "
0,1759341964,Sun May 10 19:00:18 PDT 2009,NO_QUERY,carolmanila,marks this day with sadness ang regret--my first and only iPod is officially missing. 
0,2218984313,Wed Jun 17 23:32:57 PDT 2009,NO_QUERY,shiftintomanic,is feeling a little weird with the music tonight. so very very tired. maybe its the caffeine on that salad. 
0,1688971313,Sun May 03 12:19:53 PDT 2009,NO_QUERY,paperdollx,I had to cancel cinema with my friend tonight because I feel quite the ill 
0,2207472554,Wed Jun 17 07:59:03 PDT 2009,NO_QUERY,dilet2e,"Had a fail at work today.   Not an epic fail, though."
0,2253185959,Sat Jun 20 07:44:16 PDT 2009,NO_QUERY,AndreaRS,@MariSRU Yuuumi! I had the worst breakfast ever! 
0,2013110913,Tue Jun 02 21:56:38 PDT 2009,NO_QUERY,MissCasanovaa,Left work early... Don't feel good 
0,2001966940,Tue Jun 02 02:41:31 PDT 2009,NO_QUERY,tmyjasmine,took my medical rpt today. results indicate high cholestrol 
0,1982448408,Sun May 31 11:13:46 PDT 2009,NO_QUERY,chantellmarie,@PENLDN I usually try to but they always have to work or they're broke  blah blah! I'm planning to go to Egypt next summer though! yay!
0,2187173981,Mon Jun 15 19:53:57 PDT 2009,NO_QUERY,Shw00,The third episode of the Wallace &amp; Gromit just came out and I still haven't played the second.  I really need a better video card.
0,2253236581,Sat Jun 20 07:49:36 PDT 2009,NO_QUERY,malena_music,"@krstna_hrnandz Hey doll, I was in VIP..did you get tix?? What'd you get! I'm really bummed but I dont think I can do it again "
0,1977144577,Sat May 30 20:12:40 PDT 2009,NO_QUERY,Flor_G,Crapp!! Berry is running out of battery!!  but I think I lost the charger. I don't remember where I left it. Boo!
0,2324034221,Thu Jun 25 02:06:49 PDT 2009,NO_QUERY,jenysk,"i can't decide  i mean, do i really need it?? god, help me!"
4,1880285629,Fri May 22 00:42:35 PDT 2009,NO_QUERY,piticu21,@fatadinport concediu neplatit 
0,1565754775,Mon Apr 20 07:28:58 PDT 2009,NO_QUERY,jack_and_mel,Nobody on camera in the kitchen 
0,2224641277,Thu Jun 18 09:45:09 PDT 2009,NO_QUERY,Thebenold,Created a twitter account for this office account. 
0,2190070740,Tue Jun 16 01:40:59 PDT 2009,NO_QUERY,emmalesley,"struggling a bit today, but got a stretchy fabulous session of yoga shortly in the village hall. then got funding application talk later "
0,2071767206,Sun Jun 07 19:53:50 PDT 2009,NO_QUERY,NicheMarketer,Wordpress and PHPBAY Pro working together is a powerful online money making machine http://bit.ly/uSWWk pls disregard other link. My Bad 
4,1565800419,Mon Apr 20 07:34:52 PDT 2009,NO_QUERY,DivasMistress,"@essence_thapoet awww sweetie...I am soo sorry!!! Pray on it mami.... you'll be fine, chica "
4,1469673715,Tue Apr 07 07:05:02 PDT 2009,NO_QUERY,James_yeah,"@MrFloydNL ha well thats okay then, i'll make sure its in under 6 months "
0,2232496381,Thu Jun 18 19:59:40 PDT 2009,NO_QUERY,pxnk,is URGH. 
0,1998385997,Mon Jun 01 18:27:48 PDT 2009,NO_QUERY,japmap2009,I wish someone in our Breese fam was a n e-commerce/ZenCart whiz  
4,1677943331,Sat May 02 04:47:35 PDT 2009,NO_QUERY,LaurenFisher,"@primaryposition noted, will do my best and let you know how I get on "
